handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,5.0,true,,,InStock,,,,Youth,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,1.5,true,,,InStock,,,,Infant Shirt,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,5.0,true,,,InStock,,,,Youth,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,Newborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,1.5,true,,,InStock,,,,Infant Shirt,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_51ed1e85-484a-5ee8-4645-e707ea903500,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16fb8290-e311-979b-cf2d-b4aaae11c424,Product,Her Captain T-Shirt,"<p>Set sail with this adorable shirt!&nbsp;</p><p><a href=""https://www.thebeehiveheadquarters.com/product-page/his-mermaid-t-shirt"" target=""_blank"">Click here to get our corresponding ""Her"" shirt!&nbsp;</a></p><p><a href=""https://www.thebeehiveheadquarters.com/product-page/their-crew-t-shirt"" target=""_blank"">Click here to get our corresponding children's shirt!</a></p><p><strong>Design:</strong></p><p>""Her Captian"" with steering wheel</p><p><strong>Customize:</strong></p><ul>	<li>Review our ""Size Charts"" to select the size you need based on the type of t-shirt you would like for this design</li>	<li>Review our ""Shirt Color Chart"" to select the color shirt you would like per the t-shirt type</li>	<li>Review our ""Vinyl Color Charts"" to select the color of vinyl you would like your design to be</li></ul>",c2714b_1e5be1bfb9984026a5160cfd66764562~mv2.png,Clothing;Couples;Matching Shirts;Queen Bee Brittany;Summer,293A,,22.0,,true,PERCENT,0.0,InStock,0.0,T-Shirt Style Choice,DROP_DOWN,Classic Unisex T-Shirt;Unisex V-neck;Men's Tank,T-Shirt Size,DROP_DOWN,Small;Medium;Large;X-Large;2X-Large,,,,,,,,,,,,,Made To Order,"<p><span><span><span><span><span>This product is made to order.</span></span></span></span></span></p>

<p><span><span><span><span><span>Please allow 7 - 10 days for the product to be made before it is shipped. </span></span></span></span></span></p>

<p><span><span><span><span><span>Once your order has shipped you will receive an email with tracking information.</span></span></span></span></span></p>
",Size Charts,"<p><a href=""https://docs.google.com/document/d/1PpOzcOsd1lT-2yIIwMnGfdm-ZUtXs4YdDRMGwj0-Zec/edit?usp=sharing"" target=""_blank"">Click here to view our size charts!</a></p>
",Disclaimer,"<p><span><span><span><span><span><span>This product is made to order. We do not guarantee that your order will look exactly like the product picture. We strive to bring you the best products and customizations, but we cannot guarantee exact products as our models. </span></span></span></span></span></span></p>

<p>&nbsp;</p>
",Care instructions,"<p>Wash with like colors inside out for best results.</p>
",Shirt Color Chart,"<p><a href=""https://docs.google.com/spreadsheets/d/1MimH90Cyk9yd8yalB1fFEVTQ1uKA89bL2gYgGFxNLKQ/edit?usp=sharing"" target=""_blank"">Click here to view all of our shirt color choices!</a></p>
",Vinyl Color Chart,"<p><a href=""https://docs.google.com/spreadsheets/d/1ZzrmruP066_AnlLXQNXEXdPEskRpqCnZoRiJtbtGSlk/edit?usp=sharing"" target=""_blank"">Click here to view our vinyl color options!</a></p>
","Review our shirt color chart below; Choose your color per your shirt type (i.e ""Coral"")",500,true,"Review our vinyl color chart below; choose up to 3 color(s) for the design (i.e ""solid iron on red"")",500,true
product_16fb8290-e311-979b-cf2d-b4aaae11c424,Variant,,,,,,,,3.0,true,,,InStock,,,,Classic Unisex T-Shirt,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16fb8290-e311-979b-cf2d-b4aaae11c424,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16fb8290-e311-979b-cf2d-b4aaae11c424,Variant,,,,,,,,5.0,true,,,InStock,,,,Unisex V-neck,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16fb8290-e311-979b-cf2d-b4aaae11c424,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16fb8290-e311-979b-cf2d-b4aaae11c424,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16fb8290-e311-979b-cf2d-b4aaae11c424,Variant,,,,,,,,3.0,true,,,InStock,,,,Men's Tank,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16fb8290-e311-979b-cf2d-b4aaae11c424,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Product,His Mermaid T-Shirt,"<p>Set sail with this adorable shirt!&nbsp;</p><p><a href=""https://www.thebeehiveheadquarters.com/product-page/her-captain-t-shirt"" target=""_blank"">Click here to get our corresponding ""His"" shirt!&nbsp;</a></p><p><a href=""https://www.thebeehiveheadquarters.com/product-page/their-crew-t-shirt"" target=""_blank"">Click here to get our corresponding children's shirt!</a></p><p><strong>Design:</strong></p><p>""His Mermaid"" with seashell</p><p><strong>Customize:</strong></p><ul>	<li>Review our ""Size Charts"" to select the size you need based on the type of t-shirt you would like for this design</li>	<li>Review our ""Shirt Color Chart"" to select the color shirt you would like per the t-shirt type</li>	<li>Review our ""Vinyl Color Charts"" to select the color of vinyl you would like your design to be</li></ul>",c2714b_261308fd96ad484a8b938f17c30e5b5e~mv2.png,Clothing;Couples;Matching Shirts;Queen Bee Brittany;Summer,293B,,22.0,,true,PERCENT,0.0,InStock,0.0,T-Shirt Style Choice,DROP_DOWN,Women's Fitted Tee;Women's Deep V-neck;Women's Tank;Classic Unisex T-Shirt;Unisex V-neck,T-Shirt Size,DROP_DOWN,Small;Medium;Large;X-Large;2X-Large,,,,,,,,,,,,,Made To Order,"<p><span><span><span><span><span>This product is made to order.</span></span></span></span></span></p>

<p><span><span><span><span><span>Please allow 7 - 10 days for the product to be made before it is shipped. </span></span></span></span></span></p>

<p><span><span><span><span><span>Once your order has shipped you will receive an email with tracking information.</span></span></span></span></span></p>
",Size Charts,"<p><a href=""https://docs.google.com/document/d/1PpOzcOsd1lT-2yIIwMnGfdm-ZUtXs4YdDRMGwj0-Zec/edit?usp=sharing"" target=""_blank"">Click here to view our size charts!</a></p>
",Disclaimer,"<p><span><span><span><span><span><span>This product is made to order. We do not guarantee that your order will look exactly like the product picture. We strive to bring you the best products and customizations, but we cannot guarantee exact products as our models. </span></span></span></span></span></span></p>

<p>&nbsp;</p>
",Care instructions,"<p>Wash with like colors inside out for best results.</p>
",Shirt Color Chart,"<p><a href=""https://docs.google.com/spreadsheets/d/1MimH90Cyk9yd8yalB1fFEVTQ1uKA89bL2gYgGFxNLKQ/edit?usp=sharing"" target=""_blank"">Click here to view all of our shirt color choices!</a></p>
",Vinyl Color Chart,"<p><a href=""https://docs.google.com/spreadsheets/d/1ZzrmruP066_AnlLXQNXEXdPEskRpqCnZoRiJtbtGSlk/edit?usp=sharing"" target=""_blank"">Click here to view our vinyl color options!</a></p>
","Review our shirt color chart below; Choose your color per your shirt type (i.e ""Coral"")",500,true,"Review our vinyl color chart below; choose up to 3 color(s) for the design (i.e ""solid iron on red"")",500,true
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,3.0,true,,,InStock,,,,Classic Unisex T-Shirt,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,3.0,true,,,InStock,,,,Women's Fitted Tee,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,5.0,true,,,InStock,,,,Unisex V-neck,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,5.0,true,,,InStock,,,,Women's Deep V-neck,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,3.0,true,,,InStock,,,,Women's Tank,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_41ec7ac8-5e6d-d6f7-f1d7-98568849ad9e,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Product,I'm Here For The Tacos T-Shirt,"<p>For all the taco lovers!&nbsp;</p><p><strong>Design:</strong></p><p>""I'm here for the tacos"" with ""tacos"" inside a taco.</p><p><strong>Customize:</strong></p><ul>	<li>Review our ""Size Charts"" to select the size you need based on the type of t-shirt you would like for this design</li>	<li>Review our ""Shirt Color Chart"" to select the color shirt you would like per the t-shirt type</li>	<li>Review our ""Vinyl Color Charts"" to select the color of vinyl you would like your design to be</li></ul>",c2714b_07bfccc45855462795bb8dd011a59059~mv2.png,Cinco De Mayo;Clothing;Funny;Queen Bee Brittany,292,,22.0,,false,PERCENT,0.0,InStock,0.0,T-Shirt Style Choice,DROP_DOWN,Women's Fitted Tee;Women's Deep V-neck;Women's Tank;Classic Unisex T-Shirt;Unisex V-neck;Men's Tank,T-Shirt Size,DROP_DOWN,Small;Medium;Large;X-Large;2X-Large,,,,,,,,,,,,,Made To Order,"<p><span><span><span><span><span>This product is made to order.</span></span></span></span></span></p>

<p><span><span><span><span><span>Please allow 7 - 10 days for the product to be made before it is shipped. </span></span></span></span></span></p>

<p><span><span><span><span><span>Once your order has shipped you will receive an email with tracking information.</span></span></span></span></span></p>
",Size Charts,"<p><a href=""https://docs.google.com/document/d/1PpOzcOsd1lT-2yIIwMnGfdm-ZUtXs4YdDRMGwj0-Zec/edit?usp=sharing"" target=""_blank"">Click here to view our size charts!</a></p>
",Disclaimer,"<p><span><span><span><span><span><span>This product is made to order. We do not guarantee that your order will look exactly like the product picture. We strive to bring you the best products and customizations, but we cannot guarantee exact products as our models. </span></span></span></span></span></span></p>

<p>&nbsp;</p>
",Care instructions,"<p>Wash with like colors inside out for best results.</p>
",Shirt Color Chart,"<p><a href=""https://docs.google.com/spreadsheets/d/1MimH90Cyk9yd8yalB1fFEVTQ1uKA89bL2gYgGFxNLKQ/edit?usp=sharing"" target=""_blank"">Click here to view all of our shirt color choices!</a></p>
",Vinyl Color Chart,"<p><a href=""https://docs.google.com/spreadsheets/d/1ZzrmruP066_AnlLXQNXEXdPEskRpqCnZoRiJtbtGSlk/edit?usp=sharing"" target=""_blank"">Click here to view our vinyl color options!</a></p>
","Review our shirt color chart below; Choose your color per your shirt type (i.e ""Coral"")",500,true,"Review our vinyl color chart below; choose up to ONE color for the design (i.e ""solid iron on red"")",500,true
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,3.0,true,,,InStock,,,,Classic Unisex T-Shirt,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,3.0,true,,,InStock,,,,Women's Fitted Tee,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,5.0,true,,,InStock,,,,Unisex V-neck,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,5.0,true,,,InStock,,,,Women's Deep V-neck,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,3.0,true,,,InStock,,,,Women's Tank,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,3.0,true,,,InStock,,,,Men's Tank,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e1c1cca-d221-d0a9-f3ed-4d53114855f8,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Product,Let's Get Smashed T-Shirt,"<p>This shirt is sure to get some laughs!&nbsp;</p><p>&nbsp;</p><p><strong>Design:</strong></p><p>""Let's Get Smashed"" with a&nbsp;pinata</p><p>**Vinyl will be accommadating per shirt color**</p><p><strong>Customize:</strong></p><ul>	<li>Review our ""Size Charts"" to select the size you need based on the type of t-shirt you would like for this design</li>	<li>Review our ""Shirt Color Chart"" to select the color shirt you would like per the t-shirt type</li></ul>",c2714b_1f1fb3af17d14d95b70ec8a575eb53ef~mv2.png,Cinco De Mayo;Clothing;Funny;Queen Bee Brittany,291,,22.0,,false,PERCENT,0.0,InStock,0.0,T-Shirt Style Choice,DROP_DOWN,Women's Fitted Tee;Women's Deep V-neck;Women's Tank;Classic Unisex T-Shirt;Unisex V-neck;Men's Tank,T-Shirt Size,DROP_DOWN,Small;Medium;Large;X-Large;2X-Large,,,,,,,,,,,,,Made To Order,"<p><span><span><span><span><span>This product is made to order.</span></span></span></span></span></p>

<p><span><span><span><span><span>Please allow 7 - 10 days for the product to be made before it is shipped. </span></span></span></span></span></p>

<p><span><span><span><span><span>Once your order has shipped you will receive an email with tracking information.</span></span></span></span></span></p>
",Size Charts,"<p><a href=""https://docs.google.com/document/d/1PpOzcOsd1lT-2yIIwMnGfdm-ZUtXs4YdDRMGwj0-Zec/edit?usp=sharing"" target=""_blank"">Click here to view our size charts!</a></p>
",Disclaimer,"<p><span><span><span><span><span><span>This product is made to order. We do not guarantee that your order will look exactly like the product picture. We strive to bring you the best products and customizations, but we cannot guarantee exact products as our models. </span></span></span></span></span></span></p>

<p>&nbsp;</p>
",Care instructions,"<p>Wash with like colors inside out for best results.</p>
",Shirt Color Chart,"<p><a href=""https://docs.google.com/spreadsheets/d/1MimH90Cyk9yd8yalB1fFEVTQ1uKA89bL2gYgGFxNLKQ/edit?usp=sharing"" target=""_blank"">Click here to view all of our shirt color choices!</a></p>
",,,"Review our shirt color chart below; Choose your color per your shirt type (i.e ""Coral"")",500,true,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,3.0,true,,,InStock,,,,Classic Unisex T-Shirt,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,3.0,true,,,InStock,,,,Women's Fitted Tee,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,5.0,true,,,InStock,,,,Unisex V-neck,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,5.0,true,,,InStock,,,,Women's Deep V-neck,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,3.0,true,,,InStock,,,,Women's Tank,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,3.0,true,,,InStock,,,,Men's Tank,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb2ee007-fd8b-abf9-bcf2-d2975b606f6e,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
